timestamp,open,high,low,close,volume
2024-01-15T09:38:00.000Z,1.08698,1.08707,1.08679,1.08688,142
2024-01-15T09:39:00.000Z,1.08688,1.08712,1.08668,1.08692,134
2024-01-15T09:40:00.000Z,1.08692,1.087,1.08681,1.08689,147
2024-01-15T09:41:00.000Z,1.08689,1.08704,1.08675,1.0869,162
2024-01-15T09:42:00.000Z,1.0869,1.08703,1.08679,1.08692,209
2024-01-15T09:43:00.000Z,1.08692,1.08704,1.0868,1.08692,139
2024-01-15T09:44:00.000Z,1.08692,1.08712,1.08676,1.08696,206
2024-01-15T09:45:00.000Z,1.08696,1.08714,1.08666,1.08684,224
2024-01-15T09:46:00.000Z,1.08684,1.08696,1.0866,1.08672,132
2024-01-15T09:47:00.000Z,1.08672,1.08689,1.08662,1.08679,179
2024-01-15T09:48:00.000Z,1.08679,1.08688,1.0867,1.08679,131
2024-01-15T09:49:00.000Z,1.08679,1.0869,1.08658,1.08669,141
2024-01-15T09:50:00.000Z,1.08669,1.08702,1.0865,1.08683,139
2024-01-15T09:51:00.000Z,1.08683,1.08719,1.08661,1.08697,174
2024-01-15T09:52:00.000Z,1.08697,1.08716,1.08668,1.08687,188
2024-01-15T09:53:00.000Z,1.08687,1.08704,1.08661,1.08678,128
2024-01-15T09:54:00.000Z,1.08678,1.08686,1.08657,1.08665,123
2024-01-15T09:55:00.000Z,1.08665,1.08683,1.08642,1.0866,218
2024-01-15T09:56:00.000Z,1.0866,1.08674,1.08636,1.0865,165
2024-01-15T09:57:00.000Z,1.0865,1.08668,1.08632,1.0865,131
2024-01-15T09:58:00.000Z,1.0865,1.08675,1.08635,1.0866,195
2024-01-15T09:59:00.000Z,1.0866,1.08678,1.08632,1.0865,155
2024-01-15T10:00:00.000Z,1.0865,1.08671,1.08621,1.08642,221
2024-01-15T10:01:00.000Z,1.08642,1.08663,1.08622,1.08643,191
2024-01-15T10:02:00.000Z,1.08643,1.08669,1.08624,1.0865,228
2024-01-15T10:03:00.000Z,1.0865,1.08686,1.08628,1.08664,228
2024-01-15T10:04:00.000Z,1.08664,1.08678,1.08638,1.08652,220
2024-01-15T10:05:00.000Z,1.08652,1.08667,1.0863,1.08645,220
2024-01-15T10:06:00.000Z,1.08645,1.08667,1.08622,1.08644,222
2024-01-15T10:07:00.000Z,1.08644,1.0867,1.08626,1.08652,189
2024-01-15T10:08:00.000Z,1.08652,1.08675,1.08631,1.08654,184
2024-01-15T10:09:00.000Z,1.08654,1.08662,1.08638,1.08646,211
2024-01-15T10:10:00.000Z,1.08646,1.08664,1.08629,1.08647,230
2024-01-15T10:11:00.000Z,1.08647,1.08672,1.08633,1.08658,174
2024-01-15T10:12:00.000Z,1.08658,1.0868,1.08647,1.08669,212
2024-01-15T10:13:00.000Z,1.08669,1.08694,1.08649,1.08674,218
2024-01-15T10:14:00.000Z,1.08674,1.08686,1.08655,1.08667,193
2024-01-15T10:15:00.000Z,1.08667,1.08692,1.08654,1.08679,185
2024-01-15T10:16:00.000Z,1.08679,1.08704,1.08666,1.08691,142
2024-01-15T10:17:00.000Z,1.08691,1.08712,1.08679,1.087,219
2024-01-15T10:18:00.000Z,1.087,1.08722,1.08685,1.08707,154
2024-01-15T10:19:00.000Z,1.08707,1.08722,1.0869,1.08705,231
2024-01-15T10:20:00.000Z,1.08705,1.08716,1.08695,1.08706,129
2024-01-15T10:21:00.000Z,1.08706,1.08722,1.08675,1.08691,237
2024-01-15T10:22:00.000Z,1.08691,1.08719,1.08675,1.08703,181
2024-01-15T10:23:00.000Z,1.08703,1.08718,1.08674,1.08689,169
2024-01-15T10:24:00.000Z,1.08689,1.08702,1.08666,1.08679,206
2024-01-15T10:25:00.000Z,1.08679,1.08701,1.08658,1.0868,151
2024-01-15T10:26:00.000Z,1.0868,1.08691,1.08661,1.08672,177
2024-01-15T10:27:00.000Z,1.08672,1.08693,1.08659,1.0868,172
2024-01-15T10:28:00.000Z,1.0868,1.08707,1.08664,1.08691,163
2024-01-15T10:29:00.000Z,1.08691,1.08703,1.08671,1.08683,239
2024-01-15T10:30:00.000Z,1.08683,1.08694,1.08668,1.08679,155
2024-01-15T10:31:00.000Z,1.08679,1.08697,1.0865,1.08668,215
2024-01-15T10:32:00.000Z,1.08668,1.087,1.0865,1.08682,165
2024-01-15T10:33:00.000Z,1.08682,1.08703,1.08663,1.08684,157
2024-01-15T10:34:00.000Z,1.08684,1.08705,1.08672,1.08693,136
2024-01-15T10:35:00.000Z,1.08693,1.08717,1.08683,1.08707,146
2024-01-15T10:36:00.000Z,1.08707,1.08739,1.08688,1.0872,136
2024-01-15T10:37:00.000Z,1.0872,1.08728,1.08702,1.0871,203
2024-01-15T10:38:00.000Z,1.0871,1.0873,1.0869,1.0871,207
2024-01-15T10:39:00.000Z,1.0871,1.08745,1.08689,1.08724,237
2024-01-15T10:40:00.000Z,1.08724,1.08735,1.08699,1.0871,197
2024-01-15T10:41:00.000Z,1.0871,1.08728,1.0868,1.08698,229
2024-01-15T10:42:00.000Z,1.08698,1.08723,1.08677,1.08702,172
2024-01-15T10:43:00.000Z,1.08702,1.08714,1.08684,1.08696,135
2024-01-15T10:44:00.000Z,1.08696,1.08705,1.08684,1.08693,122
2024-01-15T10:45:00.000Z,1.08693,1.0871,1.08685,1.08702,232
2024-01-15T10:46:00.000Z,1.08702,1.08727,1.08692,1.08717,125
2024-01-15T10:47:00.000Z,1.08717,1.08731,1.0869,1.08704,236
2024-01-15T10:48:00.000Z,1.08704,1.08729,1.08689,1.08714,154
2024-01-15T10:49:00.000Z,1.08714,1.0874,1.08695,1.08721,222
2024-01-15T10:50:00.000Z,1.08721,1.08742,1.08691,1.08712,128
2024-01-15T10:51:00.000Z,1.08712,1.08739,1.08699,1.08726,218
2024-01-15T10:52:00.000Z,1.08726,1.08736,1.08712,1.08722,131
2024-01-15T10:53:00.000Z,1.08722,1.08754,1.08703,1.08735,197
2024-01-15T10:54:00.000Z,1.08735,1.08752,1.08708,1.08725,235
2024-01-15T10:55:00.000Z,1.08725,1.08748,1.08706,1.08729,161
2024-01-15T10:56:00.000Z,1.08729,1.08737,1.08708,1.08716,170
2024-01-15T10:57:00.000Z,1.08716,1.08738,1.08698,1.0872,161
2024-01-15T10:58:00.000Z,1.0872,1.08737,1.08702,1.08719,217
2024-01-15T10:59:00.000Z,1.08719,1.08736,1.08692,1.08709,212
2024-01-15T11:00:00.000Z,1.08709,1.08721,1.08701,1.08713,146
2024-01-15T11:01:00.000Z,1.08713,1.08734,1.08686,1.08707,150
2024-01-15T11:02:00.000Z,1.08707,1.08715,1.08688,1.08696,147
2024-01-15T11:03:00.000Z,1.08696,1.08718,1.08688,1.0871,236
2024-01-15T11:04:00.000Z,1.0871,1.08724,1.08693,1.08707,200
2024-01-15T11:05:00.000Z,1.08707,1.08725,1.08685,1.08703,215
2024-01-15T11:06:00.000Z,1.08703,1.08718,1.0868,1.08695,189
2024-01-15T11:07:00.000Z,1.08695,1.08705,1.08673,1.08683,137
2024-01-15T11:08:00.000Z,1.08683,1.08702,1.08673,1.08692,178
2024-01-15T11:09:00.000Z,1.08692,1.08711,1.08681,1.087,175
2024-01-15T11:10:00.000Z,1.087,1.08712,1.08686,1.08698,210
2024-01-15T11:11:00.000Z,1.08698,1.08714,1.08676,1.08692,180
2024-01-15T11:12:00.000Z,1.08692,1.08703,1.0867,1.08681,165
2024-01-15T11:13:00.000Z,1.08681,1.08699,1.08666,1.08684,234
2024-01-15T11:14:00.000Z,1.08684,1.08702,1.08662,1.0868,133
2024-01-15T11:15:00.000Z,1.0868,1.08709,1.08664,1.08693,170
2024-01-15T11:16:00.000Z,1.08693,1.08719,1.08675,1.08701,205
2024-01-15T11:17:00.000Z,1.08701,1.08734,1.08681,1.08714,150
2024-01-15T11:18:00.000Z,1.08714,1.08732,1.08699,1.08717,160
2024-01-15T11:19:00.000Z,1.08717,1.08739,1.087,1.08722,199
2024-01-15T11:20:00.000Z,1.08722,1.08742,1.08688,1.08708,225
2024-01-15T11:21:00.000Z,1.08708,1.08726,1.08695,1.08713,168
2024-01-15T11:22:00.000Z,1.08713,1.08735,1.08681,1.08703,147
2024-01-15T11:23:00.000Z,1.08703,1.08711,1.08693,1.08701,225
2024-01-15T11:24:00.000Z,1.08701,1.08712,1.08692,1.08703,237
2024-01-15T11:25:00.000Z,1.08703,1.08715,1.08685,1.08697,149
2024-01-15T11:26:00.000Z,1.08697,1.08725,1.08679,1.08707,224
2024-01-15T11:27:00.000Z,1.08707,1.08717,1.08689,1.08699,166
2024-01-15T11:28:00.000Z,1.08699,1.08717,1.0867,1.08688,217
2024-01-15T11:29:00.000Z,1.08688,1.08719,1.08671,1.08702,153
2024-01-15T11:30:00.000Z,1.08702,1.0872,1.08693,1.08711,184
2024-01-15T11:31:00.000Z,1.08711,1.08721,1.08697,1.08707,225
2024-01-15T11:32:00.000Z,1.08707,1.08729,1.08681,1.08703,149
2024-01-15T11:33:00.000Z,1.08703,1.08723,1.08673,1.08693,167
2024-01-15T11:34:00.000Z,1.08693,1.08712,1.08679,1.08698,146
2024-01-15T11:35:00.000Z,1.08698,1.08727,1.08683,1.08712,209
2024-01-15T11:36:00.000Z,1.08712,1.08731,1.08703,1.08722,183
2024-01-15T11:37:00.000Z,1.08722,1.08752,1.08704,1.08734,162
2024-01-15T11:38:00.000Z,1.08734,1.08759,1.08717,1.08742,223
2024-01-15T11:39:00.000Z,1.08742,1.08771,1.08728,1.08757,232
2024-01-15T11:40:00.000Z,1.08757,1.08779,1.0873,1.08752,125
2024-01-15T11:41:00.000Z,1.08752,1.08769,1.08734,1.08751,234
2024-01-15T11:42:00.000Z,1.08751,1.08779,1.08731,1.08759,184
2024-01-15T11:43:00.000Z,1.08759,1.0878,1.08744,1.08765,206
2024-01-15T11:44:00.000Z,1.08765,1.08787,1.08742,1.08764,190
2024-01-15T11:45:00.000Z,1.08764,1.08777,1.08742,1.08755,174
2024-01-15T11:46:00.000Z,1.08755,1.0877,1.08742,1.08757,134
2024-01-15T11:47:00.000Z,1.08757,1.0879,1.08736,1.08769,198
2024-01-15T11:48:00.000Z,1.08769,1.08792,1.08748,1.08771,146
2024-01-15T11:49:00.000Z,1.08771,1.08783,1.08759,1.08771,209
2024-01-15T11:50:00.000Z,1.08771,1.08793,1.08758,1.0878,151
2024-01-15T11:51:00.000Z,1.0878,1.08788,1.08761,1.08769,207
2024-01-15T11:52:00.000Z,1.08769,1.08788,1.0876,1.08779,145
2024-01-15T11:53:00.000Z,1.08779,1.08792,1.08761,1.08774,135
2024-01-15T11:54:00.000Z,1.08774,1.08786,1.0875,1.08762,214
2024-01-15T11:55:00.000Z,1.08762,1.08779,1.08737,1.08754,168
2024-01-15T11:56:00.000Z,1.08754,1.08775,1.08728,1.08749,203
2024-01-15T11:57:00.000Z,1.08749,1.08758,1.08732,1.08741,220
2024-01-15T11:58:00.000Z,1.08741,1.08754,1.0872,1.08733,191
2024-01-15T11:59:00.000Z,1.08733,1.08754,1.08718,1.08739,122
2024-01-15T12:00:00.000Z,1.08739,1.08771,1.08718,1.0875,230
2024-01-15T12:01:00.000Z,1.0875,1.08766,1.0873,1.08746,202
2024-01-15T12:02:00.000Z,1.08746,1.0876,1.08733,1.08747,234
2024-01-15T12:03:00.000Z,1.08747,1.08756,1.08727,1.08736,225
2024-01-15T12:04:00.000Z,1.08736,1.08756,1.08703,1.08723,166
2024-01-15T12:05:00.000Z,1.08723,1.08739,1.0871,1.08726,167
2024-01-15T12:06:00.000Z,1.08726,1.08743,1.08706,1.08723,189
2024-01-15T12:07:00.000Z,1.08723,1.08733,1.08704,1.08714,222
2024-01-15T12:08:00.000Z,1.08714,1.08733,1.08686,1.08705,138
2024-01-15T12:09:00.000Z,1.08705,1.08723,1.08678,1.08696,179
2024-01-15T12:10:00.000Z,1.08696,1.0872,1.08686,1.0871,230
2024-01-15T12:11:00.000Z,1.0871,1.08722,1.08698,1.0871,172
2024-01-15T12:12:00.000Z,1.0871,1.08736,1.08689,1.08715,132
2024-01-15T12:13:00.000Z,1.08715,1.08733,1.087,1.08718,232
2024-01-15T12:14:00.000Z,1.08718,1.08739,1.08693,1.08714,204
2024-01-15T12:15:00.000Z,1.08714,1.08726,1.08695,1.08707,180
2024-01-15T12:16:00.000Z,1.08707,1.08741,1.08686,1.0872,238
2024-01-15T12:17:00.000Z,1.0872,1.08752,1.08699,1.08731,198
2024-01-15T12:18:00.000Z,1.08731,1.08745,1.08712,1.08726,163
2024-01-15T12:19:00.000Z,1.08726,1.08737,1.08706,1.08717,150
2024-01-15T12:20:00.000Z,1.08717,1.08726,1.08709,1.08718,184
2024-01-15T12:21:00.000Z,1.08718,1.08738,1.08687,1.08707,225
2024-01-15T12:22:00.000Z,1.08707,1.08721,1.08687,1.08701,138
2024-01-15T12:23:00.000Z,1.08701,1.08713,1.08691,1.08703,127
2024-01-15T12:24:00.000Z,1.08703,1.08713,1.08689,1.08699,230
2024-01-15T12:25:00.000Z,1.08699,1.08709,1.08691,1.08701,228
2024-01-15T12:26:00.000Z,1.08701,1.08737,1.0868,1.08716,124
2024-01-15T12:27:00.000Z,1.08716,1.08727,1.08701,1.08712,151
2024-01-15T12:28:00.000Z,1.08712,1.08734,1.08683,1.08705,161
2024-01-15T12:29:00.000Z,1.08705,1.08718,1.08697,1.0871,171
2024-01-15T12:30:00.000Z,1.0871,1.08724,1.08688,1.08702,182
2024-01-15T12:31:00.000Z,1.08702,1.08728,1.0869,1.08716,125
2024-01-15T12:32:00.000Z,1.08716,1.08731,1.08686,1.08701,200
2024-01-15T12:33:00.000Z,1.08701,1.08709,1.08692,1.087,232
2024-01-15T12:34:00.000Z,1.087,1.08708,1.08679,1.08687,132
2024-01-15T12:35:00.000Z,1.08687,1.08707,1.08658,1.08678,237
2024-01-15T12:36:00.000Z,1.08678,1.08694,1.08668,1.08684,145
2024-01-15T12:37:00.000Z,1.08684,1.08703,1.08671,1.0869,200
2024-01-15T12:38:00.000Z,1.0869,1.08708,1.08676,1.08694,133
2024-01-15T12:39:00.000Z,1.08694,1.08704,1.0868,1.0869,225
2024-01-15T12:40:00.000Z,1.0869,1.08703,1.0867,1.08683,133
2024-01-15T12:41:00.000Z,1.08683,1.08703,1.0866,1.0868,233
2024-01-15T12:42:00.000Z,1.0868,1.08703,1.0867,1.08693,231
2024-01-15T12:43:00.000Z,1.08693,1.08701,1.08673,1.08681,126
2024-01-15T12:44:00.000Z,1.08681,1.08698,1.08661,1.08678,128
2024-01-15T12:45:00.000Z,1.08678,1.08695,1.08655,1.08672,136
2024-01-15T12:46:00.000Z,1.08672,1.08694,1.08648,1.0867,226
2024-01-15T12:47:00.000Z,1.0867,1.08691,1.08644,1.08665,130
2024-01-15T12:48:00.000Z,1.08665,1.0869,1.08645,1.0867,144
2024-01-15T12:49:00.000Z,1.0867,1.08691,1.08641,1.08662,180
2024-01-15T12:50:00.000Z,1.08662,1.08695,1.0864,1.08673,183
2024-01-15T12:51:00.000Z,1.08673,1.08703,1.08651,1.08681,204
2024-01-15T12:52:00.000Z,1.08681,1.08696,1.08664,1.08679,159
2024-01-15T12:53:00.000Z,1.08679,1.08713,1.08657,1.08691,186
2024-01-15T12:54:00.000Z,1.08691,1.08713,1.08668,1.0869,220
2024-01-15T12:55:00.000Z,1.0869,1.08712,1.08678,1.087,168
2024-01-15T12:56:00.000Z,1.087,1.0872,1.08682,1.08702,123
2024-01-15T12:57:00.000Z,1.08702,1.08721,1.08676,1.08695,214
2024-01-15T12:58:00.000Z,1.08695,1.08706,1.08686,1.08697,187
2024-01-15T12:59:00.000Z,1.08697,1.08715,1.0867,1.08688,228
