timestamp,open,high,low,close,volume
2024-01-15T12:07:00.000Z,2035.9,2036.08,2035.55,2035.73,82
2024-01-15T12:08:00.000Z,2035.73,2036.3,2035.45,2036.02,90
2024-01-15T12:09:00.000Z,2036.02,2036.26,2035.68,2035.92,61
2024-01-15T12:10:00.000Z,2035.92,2036.32,2035.28,2035.68,50
2024-01-15T12:11:00.000Z,2035.68,2036.04,2035.19,2035.55,48
2024-01-15T12:12:00.000Z,2035.55,2036.05,2035.15,2035.65,87
2024-01-15T12:13:00.000Z,2035.65,2036.31,2035.25,2035.91,56
2024-01-15T12:14:00.000Z,2035.91,2036.11,2035.54,2035.74,82
2024-01-15T12:15:00.000Z,2035.74,2035.99,2035.26,2035.51,67
2024-01-15T12:16:00.000Z,2035.51,2036.12,2035.18,2035.79,79
2024-01-15T12:17:00.000Z,2035.79,2036.12,2035.15,2035.48,57
2024-01-15T12:18:00.000Z,2035.48,2035.7,2035.22,2035.44,69
2024-01-15T12:19:00.000Z,2035.44,2035.85,2035.06,2035.47,76
2024-01-15T12:20:00.000Z,2035.47,2035.9,2035.06,2035.49,80
2024-01-15T12:21:00.000Z,2035.49,2035.81,2035.06,2035.38,69
2024-01-15T12:22:00.000Z,2035.38,2035.7,2034.88,2035.2,63
2024-01-15T12:23:00.000Z,2035.2,2035.48,2034.84,2035.12,49
2024-01-15T12:24:00.000Z,2035.12,2035.43,2034.59,2034.9,58
2024-01-15T12:25:00.000Z,2034.9,2035.43,2034.59,2035.12,65
2024-01-15T12:26:00.000Z,2035.12,2035.54,2034.69,2035.11,69
2024-01-15T12:27:00.000Z,2035.11,2035.68,2034.81,2035.38,80
2024-01-15T12:28:00.000Z,2035.38,2035.85,2035.12,2035.59,63
2024-01-15T12:29:00.000Z,2035.59,2036.25,2035.16,2035.82,82
2024-01-15T12:30:00.000Z,2035.82,2036.24,2035.27,2035.69,89
2024-01-15T12:31:00.000Z,2035.69,2035.95,2035.19,2035.45,49
2024-01-15T12:32:00.000Z,2035.45,2035.78,2034.81,2035.14,68
2024-01-15T12:33:00.000Z,2035.14,2035.41,2034.67,2034.94,61
2024-01-15T12:34:00.000Z,2034.94,2035.61,2034.51,2035.18,66
2024-01-15T12:35:00.000Z,2035.18,2035.4,2034.76,2034.98,46
2024-01-15T12:36:00.000Z,2034.98,2035.16,2034.53,2034.71,54
2024-01-15T12:37:00.000Z,2034.71,2035.13,2034.49,2034.91,45
2024-01-15T12:38:00.000Z,2034.91,2035.16,2034.54,2034.79,61
2024-01-15T12:39:00.000Z,2034.79,2035.23,2034.59,2035.03,61
2024-01-15T12:40:00.000Z,2035.03,2035.35,2034.6,2034.92,85
2024-01-15T12:41:00.000Z,2034.92,2035.33,2034.65,2035.06,86
2024-01-15T12:42:00.000Z,2035.06,2035.63,2034.68,2035.25,88
2024-01-15T12:43:00.000Z,2035.25,2035.69,2034.88,2035.32,60
2024-01-15T12:44:00.000Z,2035.32,2035.76,2034.61,2035.05,82
2024-01-15T12:45:00.000Z,2035.05,2035.43,2034.52,2034.9,54
2024-01-15T12:46:00.000Z,2034.9,2035.37,2034.47,2034.94,55
2024-01-15T12:47:00.000Z,2034.94,2035.62,2034.48,2035.16,77
2024-01-15T12:48:00.000Z,2035.16,2035.61,2034.51,2034.96,57
2024-01-15T12:49:00.000Z,2034.96,2035.36,2034.32,2034.72,58
2024-01-15T12:50:00.000Z,2034.72,2035.19,2034.08,2034.55,58
2024-01-15T12:51:00.000Z,2034.55,2035.01,2034.07,2034.53,89
2024-01-15T12:52:00.000Z,2034.53,2034.76,2034.32,2034.55,70
2024-01-15T12:53:00.000Z,2034.55,2035.05,2034.14,2034.64,86
2024-01-15T12:54:00.000Z,2034.64,2035.06,2034.44,2034.86,77
2024-01-15T12:55:00.000Z,2034.86,2035.04,2034.53,2034.71,90
2024-01-15T12:56:00.000Z,2034.71,2035.36,2034.32,2034.97,54
2024-01-15T12:57:00.000Z,2034.97,2035.56,2034.72,2035.31,81
2024-01-15T12:58:00.000Z,2035.31,2035.95,2034.88,2035.52,84
2024-01-15T12:59:00.000Z,2035.52,2035.71,2035.34,2035.53,89
